Dates,NiKKEI,FTSE100,S&P500
29/07/2005,11899.6,5282.3,1234.18
01/08/2005,11946.92,5290.85,1235.35
02/08/2005,11940.2,5327.47,1244.12
03/08/2005,11981.8,5332.3,1245.04
04/08/2005,11883.31,5315.53,1235.86
05/08/2005,11766.48,5314.75,1226.42
08/08/2005,11778.98,5344.29,1223.13
09/08/2005,11900.32,5363.72,1231.38
10/08/2005,12098.08,5377.48,1229.13
11/08/2005,12263.32,5358.57,1237.81
12/08/2005,12261.68,5345.78,1230.39
15/08/2005,12256.55,5344.24,1233.87
16/08/2005,12315.67,5322.35,1219.34
17/08/2005,12273.12,5292.71,1220.24
18/08/2005,12307.37,5269.32,1219.02
19/08/2005,12291.73,5312.62,1219.71
22/08/2005,12452.51,5318.44,1221.73
23/08/2005,12472.93,5300.24,1217.57
24/08/2005,12502.26,5275.23,1209.59
25/08/2005,12405.16,5255.66,1212.39
26/08/2005,12439.48,5228.06,1205.1
29/08/2005,12309.83,5228.06,1212.28
30/08/2005,12453.14,5255.8,1208.41
31/08/2005,12413.6,5296.92,1220.33
01/09/2005,12506.97,5328.51,1221.59
02/09/2005,12600,5326.85,1218.02
05/09/2005,12634.88,5337.84,1218.02
06/09/2005,12599.43,5359.15,1233.39
07/09/2005,12607.59,5365.93,1236.36
08/09/2005,12533.89,5340.79,1231.67
09/09/2005,12692.04,5359.31,1241.48
12/09/2005,12896.43,5375.1,1240.56
13/09/2005,12901.95,5338.01,1231.2
14/09/2005,12834.25,5347.44,1227.16
15/09/2005,12986.78,5383.45,1227.73
16/09/2005,12958.68,5407.9,1237.91
19/09/2005,12958.68,5429.68,1231.02
20/09/2005,13148.57,5416.36,1221.34
21/09/2005,13196.57,5369.68,1210.2
22/09/2005,13159.36,5385.73,1214.62
23/09/2005,13159.36,5413.56,1215.29
26/09/2005,13392.63,5453.08,1215.63
27/09/2005,13310.04,5447.31,1215.66
28/09/2005,13435.91,5494.79,1216.89
29/09/2005,13617.24,5478.22,1227.68
30/09/2005,13574.3,5477.71,1228.81
03/10/2005,13525.28,5501.55,1226.7
04/10/2005,13738.84,5494.43,1214.47
05/10/2005,13689.89,5427.82,1196.39
06/10/2005,13359.51,5372.37,1191.49
07/10/2005,13227.74,5362.3,1195.9
10/10/2005,13227.74,5374.55,1187.33
11/10/2005,13556.71,5380.67,1184.87
12/10/2005,13463.74,5342.16,1177.68
13/10/2005,13449.24,5265.22,1176.84
14/10/2005,13420.54,5275,1186.57
17/10/2005,13400.29,5286.53,1190.1
18/10/2005,13352.24,5263.93,1178.14
19/10/2005,13129.49,5167.85,1195.76
20/10/2005,13190.46,5164.07,1177.8
21/10/2005,13199.95,5142.12,1179.59
24/10/2005,13106.18,5207.6,1199.38
25/10/2005,13280.62,5182.12,1196.54
26/10/2005,13395.02,5227.81,1191.38
27/10/2005,13417.08,5182.75,1178.9
28/10/2005,13346.54,5213.4,1198.41
31/10/2005,13606.5,5317.28,1207.01
01/11/2005,13867.86,5344.33,1202.76
02/11/2005,13894.78,5358.63,1214.76
03/11/2005,13894.78,5431.93,1219.94
04/11/2005,14075.96,5423.56,1220.14
07/11/2005,14061.6,5460.8,1222.81
08/11/2005,14036.73,5460.91,1218.59
09/11/2005,14072.2,5439.81,1220.65
10/11/2005,14080.88,5423.5,1230.96
11/11/2005,14155.06,5465.06,1234.72
14/11/2005,14116.04,5470,1233.76
15/11/2005,14091.77,5439.6,1229.01
16/11/2005,14170.87,5429.95,1231.21
17/11/2005,14411.79,5460.02,1242.8
18/11/2005,14623.12,5498.9,1248.27
21/11/2005,14680.43,5497.94,1254.85
22/11/2005,14708.32,5517.21,1261.23
23/11/2005,14708.32,5531.71,1265.61
24/11/2005,14742.58,5511.01,1265.61
25/11/2005,14784.29,5523.84,1268.25
28/11/2005,14986.94,5477.37,1257.46
29/11/2005,14927.7,5490.99,1257.48
30/11/2005,14872.15,5423.17,1249.48
01/12/2005,15130.5,5486.12,1264.67
02/12/2005,15421.6,5528.08,1265.08
05/12/2005,15551.31,5510.39,1262.09
06/12/2005,15423.38,5538.77,1263.7
07/12/2005,15484.66,5528.84,1257.36
08/12/2005,15183.36,5531.11,1255.84
09/12/2005,15404.05,5517.42,1259.37
12/12/2005,15738.7,5501.48,1260.43
13/12/2005,15778.86,5507.24,1267.43
14/12/2005,15464.58,5521.13,1272.74
15/12/2005,15254.44,5495.34,1270.94
16/12/2005,15173.07,5531.63,1267.32
19/12/2005,15391.48,5539.78,1259.92
20/12/2005,15641.26,5547.94,1259.62
21/12/2005,15957.57,5587.38,1262.79
22/12/2005,15941.37,5596.98,1268.12
23/12/2005,15941.37,5595.45,1268.66
26/12/2005,16107.67,5595.45,1268.66
27/12/2005,15969.4,5595.45,1256.54
28/12/2005,16194.61,5622.79,1258.17
29/12/2005,16344.2,5638.32,1254.42
30/12/2005,16111.43,5618.76,1248.29
02/01/2006,16111.43,5618.76,1248.29
03/01/2006,16111.43,5681.46,1268.8
04/01/2006,16361.54,5714.58,1273.46
05/01/2006,16425.37,5691.18,1273.48
06/01/2006,16428.21,5731.78,1285.45
09/01/2006,16428.21,5731.46,1290.15
10/01/2006,16124.35,5688.83,1289.69
11/01/2006,16363.59,5731.54,1294.18
12/01/2006,16445.19,5735.15,1286.06
13/01/2006,16454.95,5711.03,1287.61
16/01/2006,16268.03,5740.24,1287.61
17/01/2006,15805.95,5698.96,1282.93
18/01/2006,15341.18,5663.65,1277.93
19/01/2006,15696.28,5693.19,1285.04
20/01/2006,15696.69,5672.36,1261.49
23/01/2006,15360.65,5660.94,1263.82
24/01/2006,15648.89,5633.8,1266.86
25/01/2006,15651,5704.39,1264.68
26/01/2006,15891.02,5722.61,1273.83
27/01/2006,16460.68,5786.84,1283.72
30/01/2006,16551.23,5779.84,1285.2
31/01/2006,16649.82,5760.26,1280.08
01/02/2006,16480.09,5801.63,1282.46
02/02/2006,16710.55,5747.27,1270.84
03/02/2006,16659.64,5759.32,1264.03
06/02/2006,16747.76,5772.36,1265.02
07/02/2006,16720.99,5746.79,1254.78
08/02/2006,16272.68,5725.09,1265.65
09/02/2006,16439.67,5808.75,1263.77
10/02/2006,16257.83,5764.11,1266.99
13/02/2006,15877.66,5793.51,1262.86
14/02/2006,16184.87,5792.29,1275.53
15/02/2006,15932.83,5791.46,1280
16/02/2006,16043.67,5828.88,1289.38
17/02/2006,15713.45,5846.17,1287.24
20/02/2006,15437.93,5862.96,1287.24
21/02/2006,15894.94,5857.66,1283.03
22/02/2006,15781.78,5872.39,1292.67
23/02/2006,16096.1,5836.04,1287.79
24/02/2006,16101.91,5860.49,1289.43
27/02/2006,16192.95,5875.86,1294.12
28/02/2006,16205.43,5791.54,1280.66
01/03/2006,15964.46,5844.07,1291.24
02/03/2006,15909.76,5832.98,1289.14
03/03/2006,15663.34,5858.69,1287.23
06/03/2006,15901.16,5897.82,1278.26
07/03/2006,15726.02,5857.37,1275.88
08/03/2006,15627.49,5812.94,1278.47
09/03/2006,16036.91,5855.89,1272.23
10/03/2006,16115.63,5907.87,1281.58
13/03/2006,16361.51,5952.84,1284.13
14/03/2006,16238.36,5950.59,1297.48
15/03/2006,16319.04,5965.06,1303.02
16/03/2006,16096.21,5993.25,1305.33
17/03/2006,16339.73,5999.41,1307.25
20/03/2006,16624.8,5991.73,1305.08
21/03/2006,16624.8,5991.25,1297.23
22/03/2006,16495.48,6007.46,1305.04
23/03/2006,16489.37,5990.06,1301.67
24/03/2006,16560.87,6036.27,1302.95
27/03/2006,16650.1,5972.18,1301.6
28/03/2006,16690.24,5935.68,1293.23
29/03/2006,16938.41,5959.22,1302.89
30/03/2006,17045.34,6015.25,1300.25
31/03/2006,17059.66,5964.57,1294.83
03/04/2006,17333.31,6024.28,1297.81
04/04/2006,17292.91,6004.69,1305.93
05/04/2006,17243.98,6044.09,1311.56
06/04/2006,17489.33,6045.65,1309.04
07/04/2006,17563.37,6026.11,1295.5
10/04/2006,17456.58,6066.98,1296.6
11/04/2006,17418.13,6016.49,1286.57
12/04/2006,17162.55,6000.84,1288.12
13/04/2006,17199.15,6029.37,1289.12
14/04/2006,17233.82,6029.37,1289.12
17/04/2006,17000.36,6029.37,1285.33
18/04/2006,17232.86,6044.13,1307.65
19/04/2006,17350.12,6089.77,1309.93
20/04/2006,17317.53,6081.41,1311.46
21/04/2006,17403.96,6132.74,1311.28
24/04/2006,16914.4,6098.71,1308.11
25/04/2006,16970.29,6086.62,1301.74
26/04/2006,17055.93,6104.34,1305.41
27/04/2006,17114.54,6060.03,1309.72
28/04/2006,16906.23,6023.14,1310.61
01/05/2006,16925.71,6023.14,1305.19
02/05/2006,17153.77,6082.07,1313.21
03/05/2006,17394.92,6010.02,1307.85
04/05/2006,17394.92,6036.89,1312.25
05/05/2006,17394.92,6091.74,1325.76
08/05/2006,17291.67,6067.1,1324.66
09/05/2006,17190.91,6105.64,1325.14
10/05/2006,16951.93,6083.39,1322.85
11/05/2006,16862.14,6042.03,1305.92
12/05/2006,16601.78,5912.11,1291.24
15/05/2006,16486.91,5841.27,1294.5
16/05/2006,16158.42,5846.18,1292.08
17/05/2006,16307.67,5675.49,1270.32
18/05/2006,16087.18,5671.59,1261.81
19/05/2006,16155.45,5657.37,1267.03
22/05/2006,15857.87,5532.72,1262.07
23/05/2006,15599.2,5678.71,1256.58
24/05/2006,15907.2,5587.06,1258.57
25/05/2006,15693.75,5677.7,1272.88
26/05/2006,15970.76,5791,1280.16
29/05/2006,15915.68,5791,1280.16
30/05/2006,15859.45,5652.02,1259.84
31/05/2006,15467.33,5723.81,1270.09
01/06/2006,15503.74,5749.69,1285.71
02/06/2006,15789.31,5764.62,1288.22
05/06/2006,15668.31,5762.13,1265.29
06/06/2006,15384.86,5669.79,1263.85
07/06/2006,15096.01,5706.29,1256.15
08/06/2006,14633.03,5562.94,1257.93
09/06/2006,14750.84,5655.2,1252.3
12/06/2006,14833.01,5620.86,1236.4
13/06/2006,14218.6,5519.63,1223.69
14/06/2006,14309.56,5506.82,1230.04
15/06/2006,14470.76,5619.28,1256.16
16/06/2006,14879.34,5597.44,1251.54
19/06/2006,14860.35,5626.09,1240.14
20/06/2006,14648.41,5658.19,1240.12
21/06/2006,14644.26,5665.03,1252.2
22/06/2006,15135.69,5684.08,1245.6
23/06/2006,15124.04,5692.14,1244.5
26/06/2006,15152.4,5681.24,1250.56
27/06/2006,15171.81,5652.25,1239.2
28/06/2006,14886.11,5678.58,1246
29/06/2006,15121.15,5791.48,1272.87
30/06/2006,15505.18,5833.42,1270.2
03/07/2006,15571.62,5884.44,1280.19
04/07/2006,15638.5,5883.53,1280.19
05/07/2006,15523.94,5826.68,1270.91
06/07/2006,15321.4,5890.03,1274.08
07/07/2006,15307.61,5888.86,1265.48
10/07/2006,15552.81,5896.9,1267.34
11/07/2006,15473.82,5857.3,1272.52
12/07/2006,15249.32,5860.56,1258.6
13/07/2006,15097.95,5765.02,1242.29
14/07/2006,14845.24,5707.62,1236.2
17/07/2006,14845.24,5700.97,1234.49
18/07/2006,14437.24,5681.7,1236.86
19/07/2006,14500.26,5777.96,1259.81
20/07/2006,14946.84,5770.88,1249.13
21/07/2006,14821.26,5719.74,1240.29
24/07/2006,14794.5,5833.87,1260.91
25/07/2006,15005.24,5851.16,1268.88
26/07/2006,14884.07,5877.1,1268.4
27/07/2006,15179.78,5929.49,1263.2
28/07/2006,15342.87,5974.92,1278.55
31/07/2006,15456.81,5928.33,1276.66
01/08/2006,15440.91,5880.84,1270.92
02/08/2006,15464.29,5932.11,1278.55
03/08/2006,15470.37,5838.35,1280.27
04/08/2006,15499.18,5889.4,1279.36
07/08/2006,15154.06,5828.8,1275.77
08/08/2006,15464.66,5818.09,1271.48
09/08/2006,15656.59,5860.47,1265.95
10/08/2006,15630.91,5823.38,1271.81
11/08/2006,15565.02,5820.13,1266.74
14/08/2006,15857.11,5870.87,1268.21
15/08/2006,15816.19,5897.88,1285.58
16/08/2006,16071.36,5896.6,1295.43
17/08/2006,16020.84,5900.42,1297.48
18/08/2006,16105.98,5903.36,1302.3
21/08/2006,15969.04,5915.24,1297.52
22/08/2006,16181.17,5902.64,1298.82
23/08/2006,16163.03,5860.04,1292.99
24/08/2006,15960.62,5869.09,1296.06
25/08/2006,15938.66,5878.59,1295.09
28/08/2006,15762.59,5878.59,1301.78
29/08/2006,15890.56,5888.28,1304.28
30/08/2006,15872.02,5929.34,1304.27
31/08/2006,16140.76,5906.13,1303.82
01/09/2006,16134.25,5949.15,1311.01
04/09/2006,16358.07,5986.64,1311.01
05/09/2006,16385.96,5981.69,1313.25
06/09/2006,16284.09,5929.27,1300.26
07/09/2006,16012.41,5858.12,1294.02
08/09/2006,16080.46,5879.27,1298.92
11/09/2006,15794.38,5850.77,1299.54
12/09/2006,15719.34,5895.48,1313.11
13/09/2006,15750.05,5892.15,1318.07
14/09/2006,15942.39,5877.22,1316.28
15/09/2006,15866.93,5877.01,1319.87
18/09/2006,15866.93,5890.25,1321.18
19/09/2006,15874.28,5831.79,1318.31
20/09/2006,15718.67,5866.23,1325.18
21/09/2006,15834.23,5896.73,1318.03
22/09/2006,15634.67,5822.28,1314.78
25/09/2006,15633.81,5798.31,1326.37
26/09/2006,15557.45,5873.55,1336.34
27/09/2006,15947.87,5930.14,1336.59
28/09/2006,16024.85,5971.34,1339.15
29/09/2006,16127.58,5960.81,1335.85
02/10/2006,16254.29,5957.83,1331.32
03/10/2006,16242.09,5937.09,1334.11
04/10/2006,16082.55,5966.5,1350.22
05/10/2006,16449.33,6004.52,1353.22
06/10/2006,16436.06,6001.19,1349.58
09/10/2006,16436.06,6030.88,1350.66
10/10/2006,16477.25,6072.69,1353.42
11/10/2006,16400.57,6073.51,1349.95
12/10/2006,16368.81,6121.28,1362.83
13/10/2006,16536.54,6157.31,1365.62
16/10/2006,16692.76,6172.37,1369.05
17/10/2006,16611.59,6108.62,1364.05
18/10/2006,16653,6150.39,1365.96
19/10/2006,16551.36,6155.97,1366.96
20/10/2006,16651.63,6155.19,1368.6
23/10/2006,16788.82,6166.13,1377.02
24/10/2006,16780.47,6182.51,1377.38
25/10/2006,16699.3,6214.55,1382.22
26/10/2006,16811.6,6184.82,1389.08
27/10/2006,16669.07,6160.88,1377.34
30/10/2006,16351.85,6126.79,1377.93
31/10/2006,16399.39,6129.22,1377.94
01/11/2006,16375.26,6149.62,1367.81
02/11/2006,16350.02,6149.28,1367.34
03/11/2006,16350.02,6148.13,1364.3
06/11/2006,16364.76,6224.54,1379.78
07/11/2006,16393.41,6243.96,1382.84
08/11/2006,16215.74,6238.99,1385.72
09/11/2006,16198.57,6231.53,1378.33
10/11/2006,16112.43,6208.41,1380.9
13/11/2006,16022.49,6194.18,1384.42
14/11/2006,16289.55,6186.63,1393.22
15/11/2006,16243.47,6229.79,1396.57
16/11/2006,16163.87,6254.85,1399.76
17/11/2006,16091.73,6192.04,1401.2
20/11/2006,15725.94,6204.52,1400.5
21/11/2006,15734.14,6202.62,1402.81
22/11/2006,15914.23,6160.28,1406.09
23/11/2006,15914.23,6139.99,1406.09
24/11/2006,15734.6,6122.07,1400.95
27/11/2006,15885.38,6050.08,1381.9
28/11/2006,15855.26,6025.91,1386.72
29/11/2006,16076.2,6084.36,1399.48
30/11/2006,16274.33,6048.85,1400.63
01/12/2006,16321.78,6021.54,1396.71
04/12/2006,16303.59,6050.43,1409.12
05/12/2006,16265.76,6086.42,1414.76
06/12/2006,16371.28,6090.35,1412.9
07/12/2006,16473.36,6131.48,1407.29
08/12/2006,16417.82,6152.44,1409.84
11/12/2006,16527.99,6159.77,1413.04
12/12/2006,16637.78,6156.4,1411.56
13/12/2006,16692.93,6192.46,1413.21
14/12/2006,16829.2,6227.96,1425.49
15/12/2006,16914.31,6260.02,1427.09
18/12/2006,16962.11,6247.43,1422.48
19/12/2006,16776.88,6203.95,1425.55
20/12/2006,17011.04,6198.59,1423.53
21/12/2006,17047.83,6183.7,1418.3
22/12/2006,17104.96,6189.97,1410.76
25/12/2006,17092.89,6189.97,1410.76
26/12/2006,17169.19,6189.97,1416.9
27/12/2006,17223.15,6245.24,1426.84
28/12/2006,17224.81,6240.95,1424.73
29/12/2006,17225.83,6220.81,1418.3
01/01/2007,17225.83,6220.81,1418.3
02/01/2007,17225.83,6310.93,1418.3
03/01/2007,17225.83,6319.01,1416.6
04/01/2007,17353.67,6286.96,1418.34
05/01/2007,17091.59,6220.12,1409.71
08/01/2007,17091.59,6194.16,1412.84
09/01/2007,17237.77,6196.14,1412.11
10/01/2007,16942.4,6160.68,1414.85
11/01/2007,16838.17,6230.07,1423.82
12/01/2007,17057.01,6239.01,1430.73
15/01/2007,17209.92,6263.46,1430.73
16/01/2007,17202.46,6215.66,1431.9
17/01/2007,17261.35,6204.46,1430.62
18/01/2007,17370.93,6210.27,1426.37
19/01/2007,17310.44,6237.19,1430.5
22/01/2007,17424.18,6218.43,1422.95
23/01/2007,17408.57,6227.61,1427.99
24/01/2007,17507.4,6314.79,1440.13
25/01/2007,17458.3,6269.26,1423.9
26/01/2007,17421.93,6228.04,1422.18
29/01/2007,17470.46,6239.88,1420.62
30/01/2007,17490.19,6241.96,1428.82
31/01/2007,17383.42,6203.09,1438.24
01/02/2007,17519.5,6282.23,1445.94
02/02/2007,17547.11,6310.92,1448.39
05/02/2007,17344.8,6317.9,1446.99
06/02/2007,17406.86,6346.26,1448
07/02/2007,17292.32,6369.47,1450.02
08/02/2007,17292.48,6346.39,1448.31
09/02/2007,17504.33,6382.84,1438.06
12/02/2007,17504.33,6353.46,1433.37
13/02/2007,17621.45,6381.76,1444.26
14/02/2007,17752.64,6421.21,1455.3
15/02/2007,17897.23,6433.32,1456.81
16/02/2007,17875.65,6419.53,1455.54
19/02/2007,17940.09,6444.44,1455.54
20/02/2007,17939.12,6412.33,1459.68
21/02/2007,17913.21,6357.07,1457.63
22/02/2007,18108.79,6380.94,1456.38
23/02/2007,18188.42,6401.49,1451.19
26/02/2007,18215.35,6434.7,1449.37
27/02/2007,18119.92,6286.08,1399.04
28/02/2007,17604.12,6171.47,1406.82
01/03/2007,17453.51,6116.04,1403.17
02/03/2007,17217.93,6116.24,1387.17
05/03/2007,16642.25,6058.65,1374.12
06/03/2007,16844.5,6138.54,1395.41
07/03/2007,16764.62,6156.49,1391.97
08/03/2007,17090.31,6227.69,1401.89
09/03/2007,17164.04,6245.23,1402.85
12/03/2007,17292.39,6233.28,1406.6
13/03/2007,17178.84,6161.15,1377.95
14/03/2007,16676.89,6000.71,1387.17
15/03/2007,16860.39,6133.22,1392.28
16/03/2007,16744.15,6130.6,1386.95
19/03/2007,17009.55,6189.36,1402.06
20/03/2007,17163.2,6220.26,1410.94
21/03/2007,17163.2,6256.77,1435.04
22/03/2007,17419.2,6318.03,1434.54
23/03/2007,17480.61,6339.38,1436.11
26/03/2007,17521.96,6291.94,1437.5
27/03/2007,17365.05,6292.59,1428.61
28/03/2007,17254.73,6267.21,1417.23
29/03/2007,17263.94,6324.18,1422.53
30/03/2007,17287.65,6308.03,1420.86
02/04/2007,17028.41,6315.53,1424.55
03/04/2007,17244.05,6366.11,1437.77
04/04/2007,17544.09,6364.7,1439.37
05/04/2007,17491.42,6397.34,1443.76
06/04/2007,17484.78,6397.34,1443.76
09/04/2007,17743.76,6397.34,1444.61
10/04/2007,17664.69,6417.77,1448.39
11/04/2007,17670.07,6413.25,1438.87
12/04/2007,17540.42,6416.37,1447.8
13/04/2007,17363.95,6462.43,1452.85
16/04/2007,17628.3,6516.22,1468.47
17/04/2007,17527.45,6497.78,1471.48
18/04/2007,17667.33,6449.36,1472.5
19/04/2007,17371.97,6440.57,1470.73
20/04/2007,17452.62,6486.75,1484.35
23/04/2007,17455.37,6479.71,1480.93
24/04/2007,17451.77,6429.54,1480.41
25/04/2007,17236.16,6461.95,1495.42
26/04/2007,17429.17,6469.38,1494.25
27/04/2007,17400.41,6418.67,1494.07
30/04/2007,17400.41,6449.21,1482.37
01/05/2007,17274.98,6419.61,1486.3
02/05/2007,17394.92,6484.45,1495.92
03/05/2007,17394.92,6537.77,1502.39
04/05/2007,17394.92,6603.66,1505.62
07/05/2007,17669.83,6603.66,1509.48
08/05/2007,17656.84,6550.43,1507.72
09/05/2007,17748.12,6549.6,1512.58
10/05/2007,17736.96,6524.12,1491.47
11/05/2007,17553.72,6565.67,1505.85
14/05/2007,17677.94,6555.5,1503.15
15/05/2007,17512.98,6568.65,1501.19
16/05/2007,17529,6559.45,1514.14
17/05/2007,17498.6,6579.25,1512.75
18/05/2007,17399.58,6640.92,1522.75
21/05/2007,17556.87,6636.79,1525.1
22/05/2007,17680.05,6606.61,1524.12
23/05/2007,17705.12,6616.4,1522.28
24/05/2007,17696.97,6565.45,1507.51
25/05/2007,17481.21,6570.55,1515.73
28/05/2007,17587.59,6570.55,1515.73
29/05/2007,17672.56,6606.48,1518.11
30/05/2007,17588.26,6602.08,1530.23
31/05/2007,17875.75,6621.45,1530.62
01/06/2007,17958.88,6676.66,1536.34
04/06/2007,17973.42,6664.11,1539.18
05/06/2007,18053.81,6632.8,1530.95
06/06/2007,18040.93,6522.69,1517.38
07/06/2007,18053.38,6505.12,1490.72
08/06/2007,17779.09,6505.11,1507.67
11/06/2007,17834.48,6567.52,1509.12
12/06/2007,17760.91,6520.45,1493
13/06/2007,17732.77,6559.56,1515.67
14/06/2007,17842.29,6649.92,1522.97
15/06/2007,17971.49,6732.4,1532.91
18/06/2007,18149.52,6703.5,1531.05
19/06/2007,18163.61,6650.24,1533.7
20/06/2007,18211.68,6649.25,1512.84
21/06/2007,18240.3,6595.99,1522.19
22/06/2007,18188.63,6567.35,1502.56
25/06/2007,18087.48,6588.41,1497.74
26/06/2007,18066.11,6559.28,1492.89
27/06/2007,17849.28,6527.57,1506.34
28/06/2007,17932.27,6571.28,1505.71
29/06/2007,18138.36,6607.9,1503.35
02/07/2007,18146.3,6590.55,1519.43
03/07/2007,18149.9,6639.81,1524.87
04/07/2007,18168.72,6673.07,1524.87
05/07/2007,18221.48,6635.23,1525.4
06/07/2007,18140.94,6690.12,1530.44
09/07/2007,18261.98,6712.67,1531.85
10/07/2007,18252.67,6630.93,1510.12
11/07/2007,18049.51,6615.13,1518.76
12/07/2007,17984.14,6697.7,1547.7
13/07/2007,18238.95,6716.72,1552.5
16/07/2007,18238.95,6697.73,1549.52
17/07/2007,18217.27,6659.15,1549.37
18/07/2007,18015.58,6567.06,1546.17
19/07/2007,18116.57,6640.23,1553.08
20/07/2007,18157.93,6585.23,1534.1
23/07/2007,17963.64,6624.38,1541.57
24/07/2007,18002.03,6498.71,1511.04
25/07/2007,17858.42,6454.31,1518.09
26/07/2007,17702.09,6251.2,1482.66
27/07/2007,17283.81,6215.2,1458.95
30/07/2007,17289.3,6206.12,1473.91
31/07/2007,17248.89,6360.11,1455.27
01/08/2007,16870.98,6250.57,1465.81
02/08/2007,16984.11,6300.26,1472.2
03/08/2007,16979.86,6224.25,1433.06
06/08/2007,16914.46,6189.1,1467.67
07/08/2007,16921.77,6308.84,1476.71
08/08/2007,17029.28,6393.88,1497.49
09/08/2007,17170.6,6271.21,1453.09
10/08/2007,16764.09,6038.34,1453.64
13/08/2007,16800.05,6219.01,1452.92
14/08/2007,16844.61,6143.51,1426.54
15/08/2007,16475.61,6109.33,1406.7
16/08/2007,16148.49,5858.93,1411.27
17/08/2007,15273.68,6064.24,1445.94
20/08/2007,15732.48,6078.68,1445.55
21/08/2007,15901.34,6086.1,1447.12
22/08/2007,15900.64,6195.96,1464.07
23/08/2007,16316.32,6196.87,1462.5
24/08/2007,16248.97,6220.09,1479.37
27/08/2007,16301.39,6220.09,1466.79
28/08/2007,16287.49,6102.23,1432.36
29/08/2007,16012.83,6132.22,1463.76
30/08/2007,16153.82,6212,1457.64
31/08/2007,16569.09,6303.3,1473.99
03/09/2007,16524.93,6315.22,1473.99
04/09/2007,16420.47,6376.84,1489.42
05/09/2007,16158.45,6270.67,1472.29
06/09/2007,16257,6313.31,1478.55
07/09/2007,16122.16,6191.23,1453.55
10/09/2007,15764.97,6134.13,1451.7
11/09/2007,15877.67,6280.68,1471.49
12/09/2007,15797.6,6306.19,1471.56
13/09/2007,15821.19,6363.89,1483.95
14/09/2007,16127.42,6289.34,1484.25
17/09/2007,16127.42,6182.78,1476.65
18/09/2007,15801.8,6283.3,1519.78
19/09/2007,16381.54,6460.04,1529.03
20/09/2007,16413.79,6429,1518.75
21/09/2007,16312.61,6456.69,1525.75
24/09/2007,16312.61,6465.91,1517.73
25/09/2007,16401.73,6396.9,1517.21
26/09/2007,16435.74,6433.03,1525.42
27/09/2007,16832.22,6486.42,1531.38
28/09/2007,16785.69,6466.79,1526.75
01/10/2007,16845.96,6506.25,1547.03
02/10/2007,17046.78,6500.4,1546.63
03/10/2007,17199.89,6535.21,1539.59
04/10/2007,17092.49,6547.91,1542.84
05/10/2007,17065.04,6595.81,1557.59
08/10/2007,17065.04,6540.9,1552.58
09/10/2007,17159.9,6615.39,1565.15
10/10/2007,17177.89,6633.02,1562.47
11/10/2007,17458.98,6724.54,1554.41
12/10/2007,17331.17,6730.71,1561.8
15/10/2007,17358.15,6644.48,1548.71
16/10/2007,17137.92,6614.29,1538.53
17/10/2007,16955.31,6677.67,1541.24
18/10/2007,17106.09,6609.42,1540.08
19/10/2007,16814.37,6527.92,1500.63
22/10/2007,16438.47,6459.32,1506.33
23/10/2007,16450.58,6513.99,1519.59
24/10/2007,16358.39,6481.99,1515.88
25/10/2007,16284.17,6576.31,1514.4
26/10/2007,16505.63,6661.34,1535.28
29/10/2007,16698.08,6706.04,1540.98
30/10/2007,16651.01,6658.99,1531.02
31/10/2007,16737.63,6721.57,1549.38
01/11/2007,16870.4,6586.08,1508.44
02/11/2007,16517.48,6530.6,1509.65
05/11/2007,16268.92,6461.43,1502.17
06/11/2007,16249.63,6474.93,1520.27
07/11/2007,16096.68,6385.1,1475.62
